sample_idx,mode,mae,nmse,cosine
0,outdated,0.6094361543655396,1.9521169662475586,0.5009378790855408
0,pred,0.513181209564209,1.3019740581512451,0.5135615468025208
1,outdated,0.5700818300247192,1.058748722076416,0.5934391021728516
1,pred,0.48576560616493225,0.7114267349243164,0.6349630355834961
2,outdated,0.45268768072128296,0.5823354721069336,0.7096711993217468
2,pred,0.40198224782943726,0.5092036724090576,0.7162038087844849
3,outdated,0.6555416584014893,1.9597527980804443,0.8762455582618713
3,pred,0.5697588324546814,1.4751951694488525,0.8856509327888489
4,outdated,0.9602335095405579,2.0112102031707764,0.43701741099357605
4,pred,0.7828131318092346,1.3587219715118408,0.4571349620819092
5,outdated,0.9222860336303711,1.6000362634658813,0.6024458408355713
5,pred,0.7817938327789307,1.2725750207901,0.5086861848831177
6,outdated,0.7248861789703369,1.0965001583099365,0.3505330979824066
6,pred,0.6650570631027222,0.9387046098709106,0.33859172463417053
7,outdated,1.0582549571990967,4.592583656311035,0.5084918737411499
7,pred,0.9014701247215271,3.349686861038208,0.5385093688964844
8,outdated,0.8386280536651611,1.5749987363815308,0.7058653831481934
8,pred,0.7434685230255127,1.2689788341522217,0.7148274779319763
9,outdated,0.743026852607727,0.7041793465614319,0.6635079979896545
9,pred,0.6323582530021667,0.5567526817321777,0.668859601020813
10,outdated,1.1106114387512207,2.5771522521972656,0.536909282207489
10,pred,0.9382951259613037,1.9392284154891968,0.5941388010978699
11,outdated,1.0569969415664673,1.6909377574920654,0.35538971424102783
11,pred,1.0041167736053467,1.4576383829116821,0.3464492857456207
12,outdated,0.6872580647468567,2.746274471282959,0.6716540455818176
12,pred,0.5169785022735596,1.5674889087677002,0.6551387310028076
13,outdated,0.7750115990638733,1.23637056350708,0.4144169092178345
13,pred,0.683600664138794,1.0655276775360107,0.3667048513889313
14,outdated,0.9322366118431091,4.48348331451416,0.574068546295166
14,pred,0.788650631904602,3.180209159851074,0.5743004083633423
15,outdated,1.1024668216705322,2.0385429859161377,0.5537131428718567
15,pred,0.9377685785293579,1.5947469472885132,0.5665334463119507
16,outdated,1.1967039108276367,1.039617896080017,0.7013415694236755
16,pred,1.1435277462005615,0.9475915431976318,0.6259691715240479
17,outdated,0.9990911483764648,0.9530830383300781,0.4382709860801697
17,pred,0.9209946393966675,0.8282574415206909,0.4497692584991455
18,outdated,0.5401692390441895,0.8589586019515991,0.48354363441467285
18,pred,0.5354613065719604,0.7606251835823059,0.49473467469215393
19,outdated,0.5383316874504089,0.5715123414993286,0.8829428553581238
19,pred,0.5006725788116455,0.48876023292541504,0.8992342352867126
20,outdated,0.7311580181121826,1.141318678855896,0.42537254095077515
20,pred,0.6658430099487305,1.015426516532898,0.3849828541278839
21,outdated,0.8744757175445557,0.8553164601325989,0.7220185399055481
21,pred,0.847847044467926,0.8474528193473816,0.6826381087303162
22,outdated,0.884567141532898,1.5941745042800903,0.42928722500801086
22,pred,0.8036012649536133,1.2903162240982056,0.39029648900032043
23,outdated,0.5260860919952393,0.38476282358169556,0.7854916453361511
23,pred,0.590742826461792,0.44539985060691833,0.7860832810401917
24,outdated,0.9003864526748657,1.8443915843963623,0.2859797179698944
24,pred,0.8150832653045654,1.3885605335235596,0.30550238490104675
25,outdated,0.6120799779891968,0.6407492160797119,0.749208927154541
25,pred,0.5445106625556946,0.47067248821258545,0.7640220522880554
26,outdated,0.5012975335121155,0.9560877680778503,0.6088973879814148
26,pred,0.4280169904232025,0.6771577596664429,0.6657137870788574
27,outdated,0.9663966298103333,1.1936742067337036,0.4453015625476837
27,pred,0.8629449009895325,0.9792458415031433,0.43860262632369995
28,outdated,0.6891046762466431,1.2283265590667725,0.5708869099617004
28,pred,0.6506117582321167,1.086432695388794,0.5562371015548706
29,outdated,0.5375304222106934,0.6750909686088562,0.6144183874130249
29,pred,0.5348900556564331,0.6656442284584045,0.6513721346855164
30,outdated,0.9639816284179688,0.7727348208427429,0.522071897983551
30,pred,0.998471736907959,0.8353164792060852,0.4940434396266937
31,outdated,1.1202633380889893,1.2464338541030884,0.5298306345939636
31,pred,1.0718355178833008,1.1235308647155762,0.5875891447067261
32,outdated,0.5225353240966797,0.9801086783409119,0.6484379172325134
32,pred,0.39507266879081726,0.5883908867835999,0.6893761157989502
33,outdated,0.3628888428211212,0.34848079085350037,0.8162651062011719
33,pred,0.3853200674057007,0.444148987531662,0.8075764179229736
34,outdated,0.7636735439300537,0.8081703782081604,0.614106297492981
34,pred,0.6420118808746338,0.6075490713119507,0.6541449427604675
35,outdated,0.9310994744300842,1.7436474561691284,0.5348303318023682
35,pred,0.8138622641563416,1.424993634223938,0.4677134156227112
36,outdated,0.7653934955596924,1.7881321907043457,0.3908703327178955
36,pred,0.7015736103057861,1.3563612699508667,0.4071904718875885
37,outdated,0.9220343232154846,2.081456422805786,0.1937657594680786
37,pred,0.8094173073768616,1.4844138622283936,0.1629789173603058
38,outdated,1.0451734066009521,2.306424856185913,0.21944527328014374
38,pred,0.8245835304260254,1.4369748830795288,0.22845886647701263
39,outdated,0.58780437707901,1.0262130498886108,0.4784596860408783
39,pred,0.5563952922821045,0.8258543610572815,0.46446651220321655
40,outdated,0.5741312503814697,1.3675673007965088,0.3629165291786194
40,pred,0.5102682709693909,1.085524559020996,0.3744429349899292
41,outdated,0.7941651344299316,1.5910758972167969,0.38907402753829956
41,pred,0.7215994596481323,1.1958887577056885,0.36183300614356995
42,outdated,0.6665760278701782,1.4845179319381714,0.8100611567497253
42,pred,0.517454206943512,0.856362521648407,0.7516105771064758
43,outdated,0.94161456823349,1.3351184129714966,0.326521098613739
43,pred,0.8640593886375427,1.1583471298217773,0.2536664605140686
44,outdated,0.9263858795166016,5.249562740325928,0.5412207245826721
44,pred,0.7387568354606628,3.2808032035827637,0.5424656867980957
45,outdated,0.382699191570282,1.085277795791626,0.48938047885894775
45,pred,0.302442342042923,0.8334988355636597,0.504779040813446
46,outdated,0.6583632826805115,0.7451499700546265,0.6558800339698792
46,pred,0.5536471009254456,0.5999455451965332,0.6543807983398438
47,outdated,1.0167462825775146,1.8194465637207031,0.10040343552827835
47,pred,0.8981788158416748,1.4066416025161743,0.028037752956151962
48,outdated,0.9526174664497375,0.8804019093513489,0.5822743773460388
48,pred,0.90077805519104,0.8259366154670715,0.552269458770752
49,outdated,0.7056172490119934,1.1760228872299194,0.5915249586105347
49,pred,0.537900447845459,0.7424359917640686,0.6153324246406555
50,outdated,0.8581692576408386,1.1402305364608765,0.3018675744533539
50,pred,0.8273786306381226,1.0115315914154053,0.33809515833854675
51,outdated,1.003525972366333,2.2804770469665527,0.6035031676292419
51,pred,0.8533698916435242,1.7091925144195557,0.6133033037185669
52,outdated,0.5638421773910522,0.5564190149307251,0.7490468621253967
52,pred,0.6077711582183838,0.5384220480918884,0.7786729335784912
53,outdated,0.8465349078178406,1.214531660079956,0.5623906850814819
