sample_idx,mode,mae,nmse,cosine
0,outdated,0.36294496059417725,0.5202738642692566,0.7849380970001221
0,pred,0.29011934995651245,0.36767706274986267,0.8226207494735718
1,outdated,0.4178692698478699,0.3756440281867981,0.825935959815979
1,pred,0.4035416841506958,0.3835310637950897,0.8409284949302673
2,outdated,0.2497195303440094,0.1839975118637085,0.9098174571990967
2,pred,0.32742196321487427,0.26829850673675537,0.9154064655303955
3,outdated,0.4638848900794983,1.679379940032959,0.9016390442848206
3,pred,0.38256755471229553,1.117834210395813,0.911239743232727
4,outdated,0.5609745383262634,0.5526875853538513,0.8396914601325989
4,pred,0.483451783657074,0.46548035740852356,0.8110686540603638
5,outdated,0.5853898525238037,0.901340663433075,0.803911566734314
5,pred,0.473850816488266,0.7171182036399841,0.7815078496932983
6,outdated,0.5251728296279907,0.6765493750572205,0.6176967620849609
6,pred,0.5242483615875244,0.6746888160705566,0.5852870941162109
7,outdated,0.6383367776870728,2.8103389739990234,0.4887957274913788
7,pred,0.4688166081905365,1.5558511018753052,0.4776538014411926
8,outdated,0.5826998949050903,0.8122195601463318,0.8391948342323303
8,pred,0.518409252166748,0.6713804602622986,0.8080464601516724
9,outdated,0.5060632228851318,0.2813311815261841,0.8546804189682007
9,pred,0.520849347114563,0.28568682074546814,0.8730438351631165
10,outdated,0.6943889856338501,1.293534278869629,0.6921115517616272
10,pred,0.5036411285400391,0.8908824920654297,0.6796518564224243
11,outdated,0.7439979314804077,1.4705272912979126,0.3833312690258026
11,pred,0.6913478374481201,1.1934773921966553,0.3616354167461395
12,outdated,0.34363919496536255,0.3210643231868744,0.9592162370681763
12,pred,0.21900834143161774,0.11247892677783966,0.9629839658737183
13,outdated,0.5408698320388794,0.7290934324264526,0.6625983715057373
13,pred,0.5024734139442444,0.6875464916229248,0.603529691696167
14,outdated,0.5318502187728882,3.074185848236084,0.5812696218490601
14,pred,0.3486940264701843,1.4878822565078735,0.5898910760879517
15,outdated,0.7282617092132568,1.7454125881195068,0.5651894807815552
15,pred,0.5729842185974121,1.26020085811615,0.5543085932731628
16,outdated,0.8794435262680054,0.7389131784439087,0.792441189289093
16,pred,0.8583757877349854,0.7308948040008545,0.7681909203529358
17,outdated,0.7205836176872253,0.5182735919952393,0.7066807150840759
17,pred,0.6511555314064026,0.4885185658931732,0.7246969938278198
18,outdated,0.3955698311328888,0.48549965023994446,0.7262879014015198
18,pred,0.41191166639328003,0.5016182065010071,0.7193154096603394
19,outdated,0.4017646908760071,0.25745677947998047,0.9364197850227356
19,pred,0.46255186200141907,0.3003023862838745,0.9613640308380127
20,outdated,0.5062543749809265,0.598194420337677,0.6931387782096863
20,pred,0.5107097625732422,0.5920203924179077,0.6717249155044556
21,outdated,0.6475139260292053,0.6434171199798584,0.7936978936195374
21,pred,0.6814574003219604,0.7269296050071716,0.7301316857337952
22,outdated,0.6232939958572388,0.7999593615531921,0.6657167077064514
22,pred,0.5834912657737732,0.7604954242706299,0.5681188106536865
23,outdated,0.396640419960022,0.20930539071559906,0.9038631319999695
23,pred,0.4725343585014343,0.34074440598487854,0.8958714604377747
24,outdated,0.6307843923568726,0.7405408024787903,0.6900139451026917
24,pred,0.5390275120735168,0.5830932259559631,0.6735237240791321
25,outdated,0.4426978528499603,0.22372356057167053,0.8979087471961975
25,pred,0.4673321843147278,0.25308531522750854,0.8938193321228027
26,outdated,0.32959145307540894,0.3845135569572449,0.8517621755599976
26,pred,0.25737300515174866,0.28369462490081787,0.8760480880737305
27,outdated,0.6524840593338013,0.5955250263214111,0.7115461230278015
27,pred,0.571574330329895,0.5747238397598267,0.690765380859375
28,outdated,0.4946361780166626,0.6862006187438965,0.7102322578430176
28,pred,0.49360519647598267,0.7062481641769409,0.6315107345581055
29,outdated,0.4211134612560272,0.4995037019252777,0.729053795337677
29,pred,0.45083802938461304,0.5871937870979309,0.7117331624031067
30,outdated,0.7156879305839539,0.6141160130500793,0.6734688878059387
30,pred,0.7494609355926514,0.7126842737197876,0.6635607481002808
31,outdated,0.8039236068725586,0.7874346375465393,0.7166886329650879
31,pred,0.7876954078674316,0.7818145751953125,0.7343705892562866
32,outdated,0.3527449667453766,0.35664287209510803,0.8592097759246826
32,pred,0.2863880395889282,0.2171708196401596,0.8855504393577576
33,outdated,0.32231035828590393,0.26153430342674255,0.8788803219795227
